year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2012,NOR,34,volden lars,G,L,190,88.0,1992-07-26,espoo blues,19.7645448323066,1992,24.376731301939103
2012,SUI,72,von gunten patrick,D,L,180,83.0,1985-02-10,frolunda gothenburg,27.2197125256674,1985,25.6172839506173
2012,SUI,11,pluss benjamin,F,L,175,85.0,1979-03-03,fribourg-gotteron ,33.1635865845311,1979,27.755102040816304
2012,SUI,70,hollenstein denis,F,L,183,88.0,1989-10-15,kloten flyers,22.543463381245697,1989,26.2772850786825
2012,SUI,20,berra reto,G,L,194,86.0,1987-01-03,ehc biel,25.3251197809719,1987,22.8504623233075
2012,SUI,30,flueler lukas,G,L,192,95.0,1988-10-22,zsc lions zurich,23.523613963038997,1988,25.7703993055556
2012,SVK,78,kudroc kristian,D,R,201,102.0,1981-05-21,sibir novosibirsk,30.9459274469541,1981,25.246899829212197
2012,SVK,21,hudacek libor,F,R,175,77.0,1990-09-07,slovan bratislava,21.648186173853503,1990,25.142857142857103
2012,SVK,25,hovorka marek,F,L,177,83.0,1984-10-08,rytiri kladno,27.5619438740589,1984,26.4930256312043
2012,SVK,55,bliznak mario,F,L,185,90.0,1987-03-06,sparta prague,25.1553730321697,1987,26.296566837107395
2012,SVK,82,kopecky tomas,F,L,190,91.0,1982-02-05,florida panthers,30.2340862422998,1982,25.207756232687
2012,SVK,87,hascak marcel,F,R,183,87.0,1987-02-03,hc kosice,25.2402464065708,1987,25.9786795664248
2012,SVK,91,miklik michel,F,R,184,90.0,1982-07-31,hc kosice,29.752224503764502,1982,26.5831758034026
2012,SVK,39,hudacek julius,G,R,183,83.0,1988-08-09,sodertalje sk,23.726214921286804,1988,24.784257517393797
2012,SVK,50,laco jan,G,L,181,83.0,1981-12-01,lev poprad,30.414784394250496,1981,25.335001984066402
2012,SWE,28,brodin jonas,D,L,185,82.0,1993-07-12,farjestad karlstad,18.8035592060233,1993,23.9590942293645
2012,SWE,44,hjalmarsson niklas,D,L,191,94.0,1987-06-06,chicago blackhawks,24.903490759753605,1987,25.766837531865896
2012,SWE,10,larsson johan,F,L,182,92.0,1992-07-25,brynas gavle,19.7672826830938,1992,27.774423378818998
2012,SWE,16,jarnkrok calle,F,R,181,79.0,1991-09-25,brynas gavle,20.5995893223819,1991,24.1140380330271
2012,SWE,25,stalberg viktor,F,L,191,95.0,1986-01-17,chicago blackhawks,26.286105407255302,1986,26.0409528247581
2012,SWE,92,landeskog gabriel,F,L,185,93.0,1992-11-23,colorado avalanche,19.436002737850803,1992,27.173119065011
2012,SWE,1,enroth jhonas,G,L,180,75.0,1988-06-25,buffalo sabres,23.849418206707696,1988,23.148148148148103
2012,SWE,41,nilstorp cristopher,G,R,190,87.0,1984-02-16,farjestad karlstad,28.205338809034902,1984,24.099722991689802
2012,USA,2,petry jeff,D,R,191,89.0,1987-12-09,edmonton oilers,24.394250513347,1987,24.396261067405
2012,USA,20,braun justin,D,R,188,91.0,1987-02-10,san jose sharks,25.2210814510609,1987,25.746944318696197
2012,USA,27,faulk justin,D,R,183,93.0,1992-03-20,carolina hurricanes,20.1149897330595,1992,27.770312639971298
2012,USA,34,butler chris,D,L,185,89.0,1986-10-27,calgary flames,25.511293634496898,1986,26.004382761139496
2012,USA,7,goligoski alex,D,L,180,82.0,1985-07-30,dallas stars,26.754277891854898,1985,25.3086419753086
2012,USA,11,lasch ryan,F,R,175,80.0,1987-01-22,pelicans lahti,25.273100616016396,1987,26.1224489795918
2012,USA,13,atkinson cam,F,R,170,78.0,1989-06-05,columbus blue jackets,22.9048596851472,1989,26.9896193771626
2012,USA,15,crabb joey,F,R,185,86.0,1983-04-03,toronto maple leafs,29.07871321013,1983,25.127830533235898
2012,USA,18,abdelkader justin,F,L,185,98.0,1987-02-25,detroit red wings,25.180013689253897,1987,28.634039444850302
2012,USA,19,slater jim,F,L,183,91.0,1982-12-09,winnipeg jets,29.3935660506502,1982,27.1731016154558
2012,USA,23,brown jt,F,R,178,77.0,1990-07-02,tampa bay lightning,21.831622176591395,1990,24.3024870597147
2012,USA,39,dwyer patrick,F,R,180,79.0,1983-06-22,carolina hurricanes,28.8596851471595,1983,24.3827160493827
2012,USA,44,thompson nate,F,L,183,95.0,1984-10-05,tampa bay lightning,27.5701574264203,1984,28.3675236644868
2012,USA,61,palmieri kyle,F,R,180,88.0,1991-02-01,anaheim ducks,21.245722108145102,1991,27.1604938271605
2012,USA,67,pacioretty max,F,L,188,89.0,1988-11-20,montreal canadiens,23.444216290212196,1988,25.181077410592998
2012,USA,9,ryan bobby,F,R,188,95.0,1987-03-17,anaheim ducks,25.1252566735113,1987,26.878678134902703
2012,USA,31,bachman richard,G,L,178,79.0,1987-07-25,dallas stars,24.7693360711841,1987,24.933720489837103
2012,USA,35,howard jimmy,G,L,183,98.0,1984-03-26,detroit red wings,28.0985626283368,1984,29.2633402012601
2012,USA,36,curry john,G,L,180,84.0,1984-02-27,hamburg freezers,28.175222450376502,1984,25.9259259259259
2013,RUS,22,zaitsev nikita,D,R,186,85.0,1991-10-29,sibir novosibirsk,21.505817932922696,1991,24.569314371603603
2013,RUS,7,belov anton,D,L,192,96.0,1986-07-29,avangard omsk,26.757015742642,1986,26.0416666666667
2013,RUS,21,loktionov andrei,F,L,180,81.0,1990-05-30,new jersey devils,22.92128678987,1990,25.0
2013,RUS,50,soin sergei,F,L,182,93.0,1982-03-31,dynamo moscow,31.085557837097898,1982,28.076319285110504
2013,RUS,90,petrov kirill,F,L,191,100.0,1990-04-13,ak bars kazan,23.0499657768652,1990,27.411529289218997
2013,AUT,22,pock thomas,D,L,186,93.0,1981-12-02,lake erie monsters,31.4113620807666,1981,26.8817204301075
2013,AUT,48,iberer florian,D,L,185,95.0,1982-12-07,kac klagenfurt,30.3983572895277,1982,27.757487216946696
2013,AUT,10,oberkofler daniel,F,L,183,74.0,1988-07-16,black wings linz,24.7912388774812,1988,22.096807907073998
2013,AUT,25,iberer matthias,F,L,188,91.0,1985-04-29,graz 99ers,28.0054757015743,1985,25.746944318696197
2013,AUT,89,herburger raphael,F,L,178,72.0,1989-01-02,kac klagenfurt,24.3258042436687,1989,22.724403484408498
2013,AUT,24,lange mathias,G,L,181,84.0,1985-04-13,bietigheim-bissingen steelers,28.0492813141684,1985,25.6402429718263
2013,BLR,12,filichkin andrei,D,L,187,82.0,1987-09-24,hk gomel,25.6016427104723,1987,23.4493408447482
2013,BLR,27,maslenikov yaroslav,D,L,185,83.0,1982-04-23,hk gomel,31.022587268993803,1982,24.2512783053324
2013,BLR,55,yeronov alexander,D,L,178,75.0,1989-05-05,shakhtyor soligorsk,23.9890485968515,1989,23.6712536295922
2013,BLR,70,kaznadei ilya,D,L,181,94.0,1989-06-22,metallurg zhlobin,23.8576317590691,1989,28.6926528494246
2013,BLR,8,shinkevich ilya,D,L,181,78.0,1989-09-01,metallurg zhlobin,23.6632443531828,1989,23.8087970452672
2013,BLR,10,solomonov yevgeni,F,L,177,74.0,1990-05-09,hk gomel,22.978781656399697,1990,23.6202879121581
2013,BLR,21,yefimenko alexei,F,R,185,85.0,1985-08-20,shakhtyor soligorsk,27.696098562628304,1985,24.8356464572681
2013,BLR,38,kisly artyom,F,R,176,76.0,1989-04-28,neman grodno,24.008213552361397,1989,24.535123966942102
2013,BLR,9,andryushenko vyacheslav,F,L,175,72.0,1989-07-04,metallurg zhlobin,23.824777549623498,1989,23.5102040816327
2013,BLR,94,gavrus artur,F,L,180,80.0,1994-01-03,owen sound attack,19.3237508555784,1994,24.6913580246914
2013,BLR,35,belinski vitali,G,R,175,75.0,1989-11-27,yunost minsk,23.4250513347023,1989,24.4897959183673
2013,CAN,19,schultz justin,D,R,188,84.0,1990-07-06,edmonton oilers,22.819986310746103,1990,23.766410140335
2013,CAN,44,harrison jay,D,L,193,96.0,1982-11-03,carolina hurricanes,30.491444216290198,1982,25.7725039598378
2013,CAN,5,dillon brenden,D,L,191,104.0,1990-11-13,dallas stars,22.4640657084189,1990,28.507990460787802
2013,CAN,51,campbell brian,D,L,180,87.0,1979-05-23,florida panthers,33.9411362080767,1979,26.851851851851897
2013,CAN,7,brodie t j,D,L,186,84.0,1990-06-07,calgary flames,22.899383983572896,1990,24.2802636142907
2013,CAN,76,subban pk,D,R,183,98.0,1989-05-13,montreal canadiens,23.9671457905544,1989,29.2633402012601
2013,CAN,17,simmonds wayne,F,R,188,83.0,1988-08-26,philadelphia flyers,24.678986995208803,1988,23.483476686283396
2013,CAN,24,read matt,F,R,178,84.0,1986-06-14,philadelphia flyers,26.880219028063003,1986,26.5118040651433
2013,CAN,28,giroux claude,F,R,180,78.0,1988-01-12,philadelphia flyers,25.3004791238877,1988,24.0740740740741
2013,CAN,4,hall taylor,F,L,185,89.0,1991-11-14,edmonton oilers,21.4620123203285,1991,26.004382761139496
2013,CAN,8,schwartz jaden,F,L,178,83.0,1992-06-25,st. louis blues,20.8487337440109,1992,26.196187350082102
2013,CAN,91,stamkos steven,F,R,183,87.0,1990-02-07,tampa bay lightning,23.2279260780287,1990,25.9786795664248
2013,CAN,41,smith mike,G,L,190,98.0,1982-03-22,phoenix coyotes,31.1101984941821,1982,27.146814404432103
2013,CZE,19,tlusty jiri,F,L,183,95.0,1988-03-16,carolina hurricanes,25.1252566735113,1988,28.3675236644868
2013,CZE,25,hudler jiri,F,L,178,84.0,1984-01-04,calgary flames,29.322381930184804,1984,26.5118040651433
2013,CZE,43,kovar jan,F,R,180,78.0,1990-03-20,hc plzen,23.115674195756302,1990,24.0740740740741
2013,CZE,85,vrana petr,F,L,177,83.0,1985-03-29,lev prague,28.0903490759754,1985,26.4930256312043
2013,CZE,90,hertl tomas,F,L,188,89.0,1993-11-12,slavia prague,19.4661190965092,1993,25.181077410592998
2013,CZE,33,francouz pavel,G,R,182,81.0,1990-06-03,hc litvinov,22.910335386721396,1990,24.453568409612398
2013,CZE,53,salak alexander,G,L,186,86.0,1987-01-05,farjestad karlstad,26.318959616700898,1987,24.858365128916603
2013,DEN,15,nielsen rasmus,D,L,176,87.0,1990-09-08,herning blue fox,22.6447638603696,1990,28.086260330578497
2013,DEN,22,lauridsen markus,D,L,188,89.0,1991-02-28,lake erie monsters,22.1711156741958,1991,25.181077410592998
2013,DEN,25,lauridsen oliver,D,L,197,104.0,1989-03-24,philadelphia flyers,24.104038329911,1989,26.7979077018217
2013,DEN,11,bjorkstrand patrick,F,L,184,87.0,1992-07-01,mora ik,20.8323066392882,1992,25.6970699432892
2013,DEN,17,jensen nicklas,F,L,191,85.0,1993-03-06,chicago wolves,20.1533196440794,1993,23.299799895836202
2013,DEN,60,christensen mads l,F,L,179,80.0,1987-04-02,eisbaren berlin,26.0807665982204,1987,24.9680097375238
2013,DEN,89,boedker mikkel,F,L,180,88.0,1989-12-16,phoenix coyotes,23.3730321697468,1989,27.1604938271605
2013,FIN,2,laakso teemu,D,R,185,99.0,1987-08-27,severstal cherepovets,25.678302532512003,1987,28.926223520818098
2013,FIN,21,melart ilari,D,L,190,97.0,1989-02-11,hifk helsinki,24.2162902121834,1989,26.869806094182803
2013,FIN,46,jalasvaara janne,D,L,181,89.0,1984-04-15,dynamo moscow,29.0431211498973,1984,27.1664479106254
2013,FIN,12,anttila marko,F,R,203,105.0,1985-05-27,tps turku,27.928815879534604,1985,25.4798709019874
2013,FIN,19,savinainen veli-matti,F,L,181,79.0,1986-01-05,assat pori,27.318275154004102,1986,24.1140380330271
2013,FIN,23,salminen sakari,F,R,180,72.0,1988-05-31,kalpa kuopio,24.917180013689297,1988,22.2222222222222
2013,FIN,37,haataja juha-pekka,F,R,179,84.0,1982-10-31,karpat oulu,30.4996577686516,1982,26.2164102244
2013,FIN,39,viitaluoma ville,F,L,184,89.0,1981-02-16,hpk hameenlinna,32.2026009582478,1981,26.2878071833648
2013,FIN,40,koskiranta jarno,F,L,192,89.0,1986-12-09,tappara tampere,26.3928815879535,1986,24.142795138888896
2013,FIN,31,ortio joni,G,L,186,85.0,1991-04-16,hifk helsinki,22.0424366872005,1991,24.569314371603603
2013,FIN,32,raanta antti,G,L,182,86.0,1989-05-12,assat pori,23.9698836413415,1989,25.9630479410699
2013,FIN,35,engren atte,G,L,185,84.0,1988-02-19,tps turku,25.1964407939767,1988,24.543462381300202
2013,FRA,15,bozon tim,F,L,186,89.0,1994-03-24,kamloops blazers,19.104722792607802,1994,25.725517400855605
2013,FRA,25,ritz nicolas,F,L,180,80.0,1992-02-26,dijon ducs,21.1772758384668,1992,24.6913580246914
2013,GER,15,baxmann jens,D,L,181,86.0,1985-03-24,eisbaren berlin,28.104038329911,1985,26.2507249473459
2013,GER,34,kohl benedikt,D,R,180,82.0,1988-03-31,grizzly adams wolfsburg,25.084188911704302,1988,25.3086419753086
2013,GER,81,ankert torsten,D,R,188,100.0,1988-06-22,kolner haie,24.8569472963723,1988,28.2933454051607
2013,GER,92,noebels marcel,F,L,191,95.0,1992-03-14,adirondack phantoms,21.130732375085604,1992,26.0409528247581
2013,GER,33,aus dan birken danny,G,L,186,89.0,1985-02-15,kolner haie,28.205338809034902,1985,25.725517400855605
2013,GER,72,zepp rob,G,L,186,88.0,1981-09-07,eisbaren berlin,31.646817248459996,1981,25.436466643542598
2013,LAT,29,freibergs ralfs,D,L,180,86.0,1991-05-17,bowling green state univ.,21.9575633127995,1991,26.543209876543198
2013,LAT,42,pavlovs vitalijs,F,L,195,98.0,1989-06-17,dinamo riga,23.8713210130048,1989,25.7725180802104
2013,LAT,59,girgensons zemgus,F,L,187,90.0,1994-01-05,rochester americans,19.318275154004102,1994,25.7370814149675
2013,LAT,50,gudlevskis kristers,G,L,192,86.0,1992-07-31,dinamo riga,20.7501711156742,1992,23.3289930555556
2013,NOR,4,sorvik daniel,D,L,183,86.0,1990-03-11,valerenga oslo,23.1403148528405,1990,25.680074054166997
2013,NOR,28,roest niklas,F,L,173,81.0,1986-08-03,sparta sarpsborg,26.743326488706398,1986,27.064051588760098
2013,NOR,45,dahlstrom robin,F,L,183,94.0,1988-01-29,if troja-ljungby,25.2539356605065,1988,28.0689181522291
2013,NOR,70,soberg steffen,G,L,180,75.0,1993-08-06,valerenga oslo,19.7344284736482,1993,23.148148148148103
2013,SLO,58,tosic luka,D,L,183,80.0,1988-03-10,alleghe hockey,25.1416837782341,1988,23.888440980620498
2013,SLO,13,kopitar gasper,F,R,183,88.0,1992-08-13,mora ik,20.7145790554415,1992,26.2772850786825
2013,SLO,20,koren gal,F,L,184,84.0,1992-01-16,medvescak zagreb,21.2895277207392,1992,24.8109640831758
2013,SLO,26,urbas jan,F,L,192,98.0,1989-01-26,vaxjo lakers,24.260095824777604,1989,26.584201388888896
2013,SLO,96,basic luka,F,R,180,80.0,1989-10-07,amiens gothiques,23.564681724846,1989,24.6913580246914
2013,SLO,40,gracnar luka,G,L,178,83.0,1993-10-31,red bull salzburg,19.4989733059548,1993,26.196187350082102
2013,SUI,58,blum eric,D,L,178,82.0,1986-06-13,kloten flyers,26.882956878850102,1986,25.8805706350208
2013,SUI,91,grossmann robin,D,L,180,85.0,1987-08-17,hc davos,25.7056810403833,1987,26.234567901234602
2013,SUI,12,cunti luca,F,L,184,85.0,1989-07-04,zsc lions zurich,23.824777549623498,1989,25.1063327032136
2013,SUI,23,bodenmann simon,F,L,178,83.0,1988-03-02,kloten flyers,25.163586584531103,1988,26.196187350082102
2013,SUI,24,suri reto,F,L,183,84.0,1989-03-25,ev zug,24.101300479123896,1989,25.0828630296515
2013,SUI,95,walker julian,F,R,187,94.0,1986-09-10,geneve-servette 3 may,26.6392881587953,1986,26.8809517000772
2013,SVK,7,daloga marek,D,L,193,83.0,1989-03-10,hc pardubice,24.1423682409309,1989,22.282477381943103
2013,SVK,20,dano marko,F,L,181,83.0,1994-11-30,slovan bratislava,18.417522245037603,1994,25.335001984066402
2013,SVK,27,bartek martin,F,L,184,101.0,1980-07-17,hc pardubice,32.788501026694,1980,29.832230623818496
2013,SVK,67,zaborsky tomas,F,L,183,84.0,1987-11-14,avangard omsk,25.462012320328498,1987,25.0828630296515
2013,SVK,85,olvecky peter,F,L,188,88.0,1985-10-11,slovan bratislava,27.5537303216975,1985,24.8981439565414
2013,SVK,32,janus jaroslav,G,L,183,87.0,1989-09-21,slovan bratislava,23.6084873374401,1989,25.9786795664248
2013,SWE,10,fransson johan,D,L,187,90.0,1985-02-18,lulea hf,28.1971252566735,1985,25.7370814149675
2013,SWE,29,gustafsson erik,D,L,180,82.0,1988-12-15,philadelphia flyers,24.3750855578371,1988,25.3086419753086
2013,SWE,7,tallinder henrik,D,L,195,98.0,1979-01-10,new jersey devils,34.3052703627652,1979,25.7725180802104
2013,SWE,8,granberg petter,D,R,190,93.0,1992-08-27,skelleftea aik,20.6762491444216,1992,25.7617728531856
2013,SWE,81,falth elias,D,R,176,79.0,1981-03-30,hv71 jonkoping,32.0876112251882,1981,25.5036157024793
2013,SWE,11,hjalmarsson simon,F,L,184,78.0,1989-02-01,linkopings hc,24.243668720054803,1989,23.038752362948998
2013,SWE,15,lindberg oscar,F,L,183,86.0,1991-10-29,skelleftea aik,21.505817932922696,1991,25.680074054166997
2013,SWE,22,sedin daniel,F,L,185,85.0,1980-09-26,vancouver canucks,32.5941136208077,1980,24.8356464572681
2013,SWE,28,axelsson dick,F,L,191,93.0,1987-04-25,frolunda gothenburg,26.0177960301164,1987,25.4927222389737
2013,SWE,33,sedin henrik,F,L,188,85.0,1980-09-26,vancouver canucks,32.5941136208077,1980,24.049343594386603
2013,SWE,44,danielsson nicklas,F,R,184,83.0,1984-12-07,lev prague,28.3969883641342,1984,24.515595463138
2013,SWE,37,gustafsson johan,G,L,188,92.0,1992-02-28,lulea hf,21.1718001368925,1992,26.0298777727479
2013,USA,22,hunwick matt,D,L,180,86.0,1985-05-21,colorado avalanche,27.945242984257398,1985,26.543209876543198
2013,USA,25,carle matt,D,L,183,93.0,1984-09-25,tampa bay lightning,28.5968514715948,1984,27.770312639971298
2013,USA,4,mcbain jamie,D,R,188,91.0,1988-02-25,carolina hurricanes,25.180013689253897,1988,25.746944318696197
2013,USA,8,trouba jacob,D,R,188,85.0,1994-02-26,winnipeg jets,19.1759069130732,1994,24.049343594386603
2013,USA,11,gionta stephen,F,R,170,84.0,1983-10-09,new jersey devils,29.560574948665298,1983,29.065743944636697
2013,USA,12,butler bobby,F,R,183,86.0,1987-04-26,nashville predators,26.0150581793292,1987,25.680074054166997
2013,USA,14,bjugstad nick,F,R,198,98.0,1992-07-17,florida panthers,20.788501026694,1992,24.9974492398735
2013,USA,17,palushaj aaron,F,R,180,85.0,1989-09-07,colorado avalanche,23.646817248460003,1989,26.234567901234602
2013,USA,21,leblanc drew,F,R,183,84.0,1989-06-29,chicago blackhawks,23.8384668035592,1989,25.0828630296515
2013,USA,32,galchenyuk alex,F,L,183,90.0,1994-02-12,montreal canadiens,19.214236824093103,1994,26.874496103198105
2013,USA,7,kristo danny,F,R,180,82.0,1990-06-18,hamilton bulldogs,22.869267624914396,1990,25.3086419753086
2013,USA,35,gibson john,G,R,191,96.0,1993-07-14,norfolk admirals,19.7973990417522,1993,26.3150681176503
2013,USA,39,heeter cal,G,L,193,88.0,1988-11-02,adirondack phantoms,24.492813141683804,1988,23.624795296518002
2014,RUS,14,kutuzov alexander,D,R,183,94.0,1985-11-23,sibir novosibirsk,28.435318275154,1985,28.0689181522291
2014,RUS,23,orlov dmitri,D,L,183,95.0,1991-07-23,washington capitals,22.7734428473648,1991,28.3675236644868
2014,RUS,3,zubarev andrei,D,L,185,100.0,1987-03-03,salavat yulayev ufa,27.162217659137603,1987,29.218407596785998
2014,RUS,44,yakovlev yegor,D,L,181,80.0,1991-09-17,lokomotiv yaroslavl,22.6201232032854,1991,24.4192790207869
2014,RUS,73,chudinov maxim,D,R,180,92.0,1990-03-25,ska st. petersburg,24.101300479123896,1990,28.3950617283951
2014,RUS,10,tikhonov viktor,F,R,188,83.0,1988-05-12,ska st. petersburg,25.968514715948,1988,23.483476686283396
2014,RUS,16,plotnikov sergei,F,L,188,90.0,1990-06-03,lokomotiv yaroslavl,23.9096509240246,1990,25.464010864644603
2014,RUS,40,kalinin sergei,F,L,190,86.0,1991-03-17,avangard omsk,23.1238877481177,1991,23.822714681440395
2014,RUS,63,dadonov yevgeni,F,L,179,76.0,1989-03-12,donbass donetsk,25.1362080766598,1989,23.7196092506476
2014,RUS,69,burmistrov alexander,F,L,180,72.0,1991-10-21,ak bars kazan,22.5270362765229,1991,22.2222222222222
2014,RUS,87,shipachyov vadim,F,L,185,83.0,1987-03-12,ska st. petersburg,27.137577002053398,1987,24.2512783053324
2014,RUS,1,khudobin anton,G,L,180,88.0,1986-05-07,carolina hurricanes,27.9835728952772,1986,27.1604938271605
2014,RUS,35,vasilevski andrei,G,L,190,91.0,1994-07-25,salavat yulayev ufa,19.7672826830938,1994,25.207756232687
2014,RUS,72,bobrovski sergei,G,L,188,86.0,1988-09-20,columbus blue jackets,25.6098562628337,1988,24.3322770484382
2014,BLR,11,karev andrei,D,L,177,90.0,1985-02-12,yunost minsk,29.2128678986995,1985,28.727377190462498
2014,BLR,25,yevenko oleg,D,L,200,104.0,1991-01-21,uni. of massachusetts amherst,23.274469541410003,1991,26.0
2014,BLR,16,platt geoff,F,L,176,82.0,1985-07-10,lokomotiv yaroslavl,28.807665982204,1985,26.4721074380165
2014,BLR,37,osipov nikita,F,L,182,80.0,1984-01-22,metallurg zhlobin,30.2724161533196,1984,24.1516725033209
2014,BLR,73,volkov artyom,F,L,183,84.0,1985-01-28,yunost minsk,29.2539356605065,1985,25.0828630296515
2014,BLR,35,lalande kevin,G,L,182,83.0,1987-02-19,dynamo minsk,27.1950718685832,1987,25.057360222195395
2014,CAN,24,rielly morgan,D,L,185,93.0,1994-03-09,toronto maple leafs,20.145106091718,1994,27.173119065011
2014,CAN,3,bieksa kevin,D,R,185,90.0,1981-06-16,vancouver canucks,32.8733744010951,1981,26.296566837107395
2014,CAN,4,ellis ryan,D,R,178,80.0,1991-01-03,nashville predators,23.3237508555784,1991,25.2493372048984
2014,CAN,44,gudbranson erik,D,R,195,98.0,1992-01-07,florida panthers,22.3134839151266,1992,25.7725180802104
2014,CAN,5,garrison jason,D,L,188,99.0,1984-11-13,vancouver canucks,29.462012320328498,1984,28.0104119511091
2014,CAN,57,myers tyler,D,R,203,103.0,1990-02-01,buffalo sabres,24.243668720054803,1990,24.9945400276639
